Date,Campaign,Campaign_id,Ad_group,channels,Business_Contact,Region,Spend,Sales,Visits,Clicks,Impressions
2024-03-17,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,East,57195.8385,2358.8745,336,355,17.1
2024-02-13,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,North,30734.6739,101424.7344,1589,1637,85.5
2024-11-20,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,West,96290.7332,5293.4019,531,582,20.4
2024-05-23,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,East,88621.8096,59150.2886,127,138,4.8
2024-06-21,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,West,27954.2577,58295.0874,107,109,5.5
2024-03-30,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,West,91278.0272,141626.0193,407,444,14.1
2024-12-02,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,East,72040.4216,127209.9565,358,383,13.2
2024-03-26,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,West,41527.9097,78099.7061,1624,1691,76.5
2024-12-01,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,West,46740.9941,72106.3059,454,475,22.4
2024-03-06,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,North,44693.5161,44924.4272,1752,1830,82.5
2024-08-17,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,West,79706.6618,5880.3138,503,543,18.4
2024-02-14,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,South,17632.8699,29210.6285,424,431,16.4
2024-02-12,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,East,5960.9224,87314.5623,97,97,6.5
2024-02-06,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,West,49895.9454,81043.8679,461,484,16.8
2024-05-05,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,East,29111.9158,93318.6271,2220,2284,100.0
2024-01-30,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,South,56436.039,107335.9593,478,504,22.8
2024-07-06,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,East,97821.6676,9402.9993,125,137,6.3
2024-08-21,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,South,67178.1112,45127.1579,1726,1841,73.5
2024-06-28,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,South,95925.9111,100069.0346,522,572,18.4
2024-08-16,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,North,73232.2658,116565.702,2354,2526,126.0
2024-12-13,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,South,7683.912,83242.9952,296,298,11.1
2024-01-12,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,North,88941.1571,61071.179,1896,2064,67.5
2024-11-28,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,West,19972.0677,102525.7633,320,326,15.6
2024-04-07,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,North,86492.455,43176.7586,2468,2681,108.0
2024-06-14,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,North,74933.4318,51742.5425,123,132,5.6
2024-05-30,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,West,83877.896,25866.8704,121,131,5.6
2024-01-03,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,East,25432.6862,25664.7906,1616,1657,57.0
2024-07-17,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,East,80758.9421,1362.2998,472,510,16.8
2024-03-09,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,West,61074.1693,40359.7471,473,501,22.0
2024-02-07,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,South,8279.1153,31998.2966,298,300,18.0
2024-11-19,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,North,88924.2795,9853.4461,127,138,6.4
2024-05-05,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,East,87693.4453,49071.4982,495,538,21.6
2024-08-21,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,East,57241.9141,38854.0613,503,531,19.6
2024-09-30,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,South,45317.1687,98035.553,115,120,5.5
2024-03-30,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,East,40114.6477,18859.8574,113,117,5.5
2024-10-14,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,East,60313.4546,94410.1457,2484,2633,104.0
2024-02-21,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,East,84184.9099,18593.6962,368,398,15.9
2024-09-30,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,West,56636.1732,63740.4187,120,126,4.7
2024-06-17,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,East,13052.2163,78472.1971,2061,2087,102.0
2024-11-05,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,East,30686.3013,69995.9022,107,110,6.5
2024-12-22,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,West,66857.8543,86225.9364,1799,1919,66.0
2024-06-08,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,East,64717.7928,27420.0469,1758,1871,81.0
2024-12-23,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,South,51937.923,104248.8039,1782,1874,70.5
2024-02-25,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,North,24123.7467,106701.0983,108,110,5.7
2024-10-24,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,West,27130.9127,17627.0705,422,433,26.8
2024-10-01,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,West,48476.5369,110370.6549,437,458,20.0
2024-10-03,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,East,39510.1753,47697.7226,1649,1714,78.0
2024-10-19,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,North,31662.0969,80981.6995,323,333,11.7
2024-08-31,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,South,82962.8666,71761.3422,2460,2664,106.0
2024-04-06,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,South,50451.4705,99372.3761,1704,1789,79.5
2024-10-14,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,North,50356.5688,5787.9019,2350,2468,78.0
2024-06-25,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,North,42862.7867,39387.8625,2297,2395,98.0
2024-01-01,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,South,68122.1912,6493.8125,1790,1911,85.5
2024-01-21,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,East,17647.4036,102485.599,409,416,18.8
2024-07-14,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,North,94364.4482,25165.3517,383,419,13.2
2024-09-10,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,North,10550.8056,44756.8268,1643,1660,57.0
2024-05-30,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,East,71058.9474,86983.4534,2372,2540,100.0
2024-08-25,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,West,70459.8367,62481.5973,116,124,6.2
2024-09-20,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,North,11482.3833,56783.6313,105,106,5.6
2024-03-26,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,East,99304.971,30650.8555,2611,2870,100.0
2024-06-09,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,South,3527.9564,6916.0856,1528,1533,90.0
2024-07-27,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,West,36532.5276,30528.1887,484,501,24.4
2024-06-10,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,North,42534.5481,38543.5119,1693,1765,75.0
2024-05-07,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,East,80300.3367,58358.2591,367,396,14.1
2024-08-30,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,West,3078.7564,30122.085,100,100,5.7
2024-10-23,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,East,55746.3138,4702.5554,2348,2478,72.0
2024-02-28,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,South,20479.7017,10529.3783,433,441,23.2
2024-11-11,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,North,57301.6172,86729.2403,1715,1813,78.0
2024-02-06,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,East,64670.0543,8481.3769,346,368,14.7
2024-08-02,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,North,3510.6976,4799.534,1634,1639,78.0
2024-03-30,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,East,6839.7179,83974.2833,315,317,11.7
2024-03-21,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,North,8613.9181,4401.986,1437,1449,72.0
2024-07-21,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,North,85242.5167,9935.6571,505,548,14.0
2024-03-24,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,West,92674.0506,80479.9721,512,559,20.4
2024-05-11,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,East,43828.495,54056.9697,2432,2538,92.0
2024-07-14,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,North,47673.3968,116023.8174,319,334,15.3
2024-09-09,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,North,40172.5168,79323.9921,2348,2442,102.0
2024-08-29,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,West,53171.3714,9214.8759,461,485,19.6
2024-01-13,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,East,22454.2072,5118.8621,310,316,15.3
2024-04-18,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,North,30243.0087,104533.6859,2222,2289,114.0
2024-06-21,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,West,84902.5586,94063.8609,375,406,12.9
2024-02-11,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,North,91606.0464,83737.9456,2618,2857,112.0
2024-06-01,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,East,12388.685,45501.7218,292,295,14.1
2024-06-07,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,West,70523.0064,69011.3857,122,130,5.4
2024-11-05,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,West,1061.0568,40302.1194,390,390,21.2
2024-04-03,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,North,24694.1028,11292.4986,1632,1672,84.0
2024-11-23,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,North,6955.921,68432.6104,1606,1617,70.5
2024-06-10,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,South,51587.6054,125342.7602,1784,1876,66.0
2024-06-05,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,South,34404.0336,13288.4338,2268,2346,92.0
2024-11-09,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,East,13844.9916,106301.0226,410,415,24.0
2024-03-23,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,East,132.0506,90030.6776,1962,1962,102.0
2024-07-15,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,East,29517.7229,95412.6075,2194,2258,92.0
2024-09-22,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,South,4764.2187,94563.1804,2020,2029,98.0
2024-06-13,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,South,85191.7132,35246.5715,495,537,17.6
2024-06-21,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,South,41136.7111,52774.495,1619,1685,73.5
2024-09-04,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,North,77500.9631,66646.7253,358,385,12.0
2024-04-18,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,South,42262.0023,8347.4108,2287,2383,116.0
2024-11-08,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,South,6844.7798,101454.6888,397,399,18.0
2024-04-27,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,East,39486.8836,82593.4111,116,120,5.1
2024-06-24,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,South,88624.6278,65246.2405,381,414,12.6
2024-11-26,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,South,876.463,99661.7665,2019,2020,92.0
2024-01-14,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,North,89540.8122,39511.4653,2598,2830,114.0
2024-02-24,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,South,65707.1067,44862.4594,358,381,15.3
2024-05-13,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,East,99563.7989,28707.8305,370,406,14.7
2024-02-11,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,North,91620.1537,27313.8911,2738,2988,108.0
2024-06-23,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,West,86908.3428,27154.6836,506,549,18.8
2024-06-19,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,South,3847.2291,62298.3679,101,101,3.5
2024-06-03,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,South,28096.7668,33626.0506,431,443,20.8
2024-04-15,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,South,37536.9003,113040.9822,1660,1722,78.0
2024-11-17,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,West,70012.2766,110287.7636,1927,2061,73.5
2024-05-07,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,North,64899.2151,21462.7396,1863,1983,85.5
2024-08-01,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,North,17252.4138,90610.1959,2143,2179,94.0
2024-06-20,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,South,73709.8919,47394.5149,121,129,5.0
2024-12-19,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,West,15647.2365,24642.0527,103,104,4.7
2024-09-23,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,East,45697.6761,96103.3282,2310,2415,92.0
2024-05-29,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,West,57916.0776,110535.2296,2335,2470,98.0
2024-11-13,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,South,87081.1721,137869.0967,2593,2818,96.0
2024-06-13,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,West,63169.0714,55370.6359,122,129,4.6
2024-08-04,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,North,95488.8881,83113.5301,2619,2869,94.0
2024-05-21,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,North,99449.9104,92126.1062,388,426,15.6
2024-07-19,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,North,50931.3631,78802.033,340,357,20.4
2024-11-11,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,East,5242.8326,41331.177,299,300,14.4
2024-02-02,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,West,2929.0581,15544.1548,1860,1865,76.0
2024-10-19,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,South,85579.2514,10191.6695,368,399,14.4
2024-07-14,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,South,50035.027,113276.1685,2403,2523,106.0
2024-07-10,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,North,36742.6893,43464.1209,323,334,14.4
2024-02-07,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,South,28517.1635,20738.692,2171,2232,98.0
2024-04-24,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,East,28250.7851,112252.417,429,441,21.6
2024-08-16,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,West,7374.7066,83271.8293,1568,1579,64.5
2024-09-01,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,East,30368.984,113019.2199,445,458,19.6
2024-10-07,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,West,64516.1372,36969.6803,1806,1922,69.0
2024-10-01,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,West,38582.4737,55325.4291,1698,1763,94.5
2024-04-19,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,West,94786.9994,119224.2852,375,410,14.7
2024-04-17,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,South,66850.2257,73695.8949,1856,1980,87.0
2024-03-21,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,South,86411.2681,50925.1404,1881,2043,66.0
2024-08-24,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,South,11504.6129,16842.9761,425,429,19.6
2024-05-23,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,South,45106.5354,68899.869,1701,1777,72.0
2024-05-22,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,South,4239.7197,61148.2449,1964,1972,108.0
2024-02-26,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,South,89511.8484,104372.9498,2537,2764,96.0
2024-11-23,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,North,14772.1744,84913.9601,304,308,13.8
2024-05-26,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,North,92388.725,91857.5964,128,139,4.3
2024-08-19,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,East,44244.6416,95458.1108,465,485,20.4
2024-12-06,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,East,38997.1554,46558.6435,111,115,4.1
2024-10-22,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,East,60051.7581,35925.0723,1683,1784,66.0
2024-06-24,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,West,74058.9681,65798.2447,122,131,4.3
2024-08-10,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,West,64596.4284,41115.178,1803,1919,87.0
2024-10-06,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,East,215.3516,51089.4482,379,379,21.2
2024-08-06,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,North,78614.9346,43071.7213,508,547,20.4
2024-09-03,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,South,14824.0649,45465.2481,313,317,17.1
2024-08-27,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,South,45022.6635,112125.2117,339,354,12.6
2024-01-16,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,South,28307.4321,104643.459,1596,1641,78.0
2024-12-07,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,West,92797.9586,145255.127,1850,2021,76.5
2024-10-22,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,East,50260.6097,60893.0707,2301,2416,82.0
2024-11-27,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,North,52263.8376,21299.9943,2276,2394,112.0
2024-03-09,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,South,7707.078,92340.0877,2101,2117,110.0
2024-02-19,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,East,89746.366,86524.9934,510,555,19.6
2024-05-21,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,East,23978.8464,83764.9937,99,101,3.7
2024-02-12,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,West,41454.3564,19730.6357,1651,1719,84.0
2024-08-01,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,West,98530.9276,47821.4411,410,450,13.5
2024-02-23,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,West,11478.1261,29177.9337,1571,1589,60.0
2024-11-21,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,West,71880.9339,76153.3696,123,131,5.6
2024-02-14,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,East,26087.427,112724.714,1724,1768,82.5
2024-10-22,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,West,42037.031,74152.4431,334,348,12.6
2024-10-25,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,South,41877.4735,69333.0727,312,325,12.9
2024-04-16,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,North,93230.0741,111328.2518,125,136,3.4
2024-08-14,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,West,1135.1983,33135.6528,295,295,15.9
2024-08-19,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,South,36783.6873,30064.2001,438,454,19.6
2024-01-10,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,North,85257.095,119552.1222,385,417,18.3
2024-05-27,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,West,91060.1674,139794.89,124,135,5.8
2024-04-04,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,West,31201.3298,48781.8563,110,113,7.3
2024-01-27,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,North,24271.2703,4734.7287,1622,1661,81.0
2024-09-20,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,South,46180.8199,22154.0042,352,368,15.9
2024-05-17,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,South,74609.3714,117687.1887,364,391,12.9
2024-11-19,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,East,15488.4531,13201.1577,104,105,6.0
2024-03-18,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,East,78468.2325,106269.4941,1791,1931,61.5
2024-04-21,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,West,51315.9755,77986.4522,1673,1758,64.5
